400
0 0
68.792375 27.90175 5
17.272875 64.973225 5
77.750225 18.79385 5
0.00155 79.256375 5
54.870925 48.098925 5
91.08095 71.69145 5
36.110325 75.95995 5
22.27635 97.920025 5
76.1173 11.832075 5
92.480625 84.1266 5
33.324025 88.862275 5
92.049975 40.056175 5
2.125025 13.8908 5
2.404275 62.37445 5
91.03755 80.9252 5
16.4015 79.860725 5
83.1155 24.690275 5
80.003925 44.278875 5
14.358825 25.883825 5
55.5813 65.9389 5
74.44305 98.0205 5
34.098725 26.483975 5
72.88955 91.55335 5
33.240325 8.160175 5
40.4237 12.94705 5
39.658325 53.39295 5
94.404 75.185075 5
40.290225 96.689525 5
28.20205 68.6988 5
87.3023 11.937375 5
14.24105 46.110125 5
18.476575 32.50015 5
2.34935 1.70725 5
90.725625 70.444425 5
64.46975 94.91155 5
56.428075 90.20545 5
27.65685 28.081275 5
98.6909 7.723575 5
76.27055 23.463675 5
31.8731 36.0461 5
27.4824 83.15295 5
12.5519 14.734025 5
75.8385 89.39705 5
76.538875 22.08605 5
43.054225 52.07985 5
75.589675 88.707575 5
74.919425 66.332825 5
56.7601 13.3255 5
10.7326 2.49095 5
20.9401 75.2051 5
71.829525 5.85575 5
99.82775 8.49955 5
67.679475 96.828325 5
95.486225 52.746525 5
77.335225 0.00945 5
23.831575 88.204275 5
82.150425 71.4598 5
96.9141 16.74635 5
84.9479 97.513325 5
62.944875 12.9098 5
20.686175 21.9667 5
72.106325 71.513625 5
54.0981 10.209075 5
39.243575 59.34405 5
59.360575 77.3659 5
70.163125 48.595475 5
40.913925 82.729825 5
86.192975 99.203225 5
44.89855 41.381 5
61.491825 51.7088 5
57.24125 42.40615 5
37.32375 47.164775 5
28.87265 55.2137 5
84.25115 92.664475 5
12.1212 83.525275 5
32.733925 86.47665 5
61.33205 47.81805 5
76.5757 39.19325 5
42.31835 87.347525 5
60.2356 81.956375 5
69.349625 77.516575 5
8.347775 79.0334 5
98.93765 68.322275 5
91.825175 77.123475 5
80.128375 42.2928 5
44.6523 7.1683 5
49.100125 97.070175 5
13.3837 46.032275 5
30.732825 57.781 5
59.82755 37.21565 5
9.352575 52.2461 5
2.307925 97.449675 5
43.312375 33.022625 5
51.0767 59.931625 5
95.9689 41.808 5
47.99765 20.639375 5
61.732525 60.28975 5
45.110025 59.219325 5
53.08505 32.116125 5
89.0595 90.291 5
34.822 51.041775 5
58.980725 40.369175 5
95.640625 28.68455 5
19.028925 48.6519 5
30.46345 78.65395 5
19.9845 27.40155 5
87.858275 88.334025 5
72.419975 34.998125 5
77.464 15.628175 5
90.195175 89.03695 5
1.692025 67.9044 5
37.4986 37.94785 5
24.1584 82.49565 5
54.01775 81.8894 5
67.97015 74.943825 5
67.662425 58.9604 5
38.122975 58.912025 5
18.77905 36.01655 5
69.817575 1.306825 5
46.59205 4.24755 5
5.2982 16.16745 5
94.807975 43.25145 5
59.92645 35.207 5
26.6212 98.85125 5
81.52085 13.687775 5
74.4851 34.7013 5
82.33615 2.420325 5
40.4153 76.30845 5
64.181275 8.885925 5
28.471925 7.124375 5
94.377175 57.5521 5
58.66755 14.455925 5
66.508125 91.303225 5
91.5733 68.725 5
94.81355 7.137025 5
71.306475 97.9771 5
42.344525 27.231625 5
73.97555 66.71955 5
48.99045 98.5583 5
40.718225 8.45085 5
59.25755 30.092125 5
77.472675 18.057475 5
92.685275 90.310575 5
32.22375 93.28635 5
83.835575 49.221375 5
84.77555 95.283075 5
68.784175 11.8632 5
84.710775 44.260425 5
53.686425 15.19815 5
17.13825 10.254625 5
0.331025 69.303175 5
34.7277 67.482525 5
13.011825 10.0758 5
0.610975 22.331075 5
15.45105 94.471525 5
68.033375 62.578975 5
39.217825 28.48755 5
21.668825 63.73225 5
75.12385 56.355025 5
67.8084 64.88 5
59.205025 55.76 5
43.9034 88.387225 5
29.46595 31.229925 5
2.206275 60.72485 5
40.205375 70.4585 5
56.13655 83.451075 5
71.96685 79.285825 5
59.666825 17.15215 5
94.09005 9.358875 5
32.636425 9.71905 5
15.2685 27.387025 5
21.1268 22.989225 5
12.34295 3.720825 5
60.77085 76.3761 5
79.6523 4.144625 5
35.77655 45.5234 5
49.821325 32.088775 5
72.222075 99.2555 5
84.730325 97.611875 5
77.882675 4.11235 5
53.249925 71.4317 5
16.533825 6.314025 5
13.11545 76.27845 5
72.374675 95.981125 5
75.3053 17.780525 5
8.8531 66.09375 5
75.94035 77.0935 5
31.583525 68.6781 5
4.729125 38.22055 5
15.806625 40.87695 5
74.018375 45.692475 5
22.609375 83.218325 5
60.81405 45.86495 5
48.825175 33.4678 5
44.549375 51.8385 5
47.81055 52.508825 5
25.090375 4.2535 5
90.314475 71.662575 5
85.82305 42.253575 5
45.884675 65.715725 5
36.3513 83.686975 5
30.804475 50.3614 5
49.4347 86.0537 5
41.323875 57.06515 5
63.106325 74.44845 5
56.680125 15.845675 5
36.34605 45.558575 5
