999
47.1287 11.9659
98.1036 50.8139 36.43827
53.412 -4.2453 36.43827
57.7878 -4.3732 36.43827
53.289 -9.6645 36.43827
20.5322 21.5891 36.43827
22.5923 19.795 36.43827
6.9842 66.7632 36.43827
39.1965 105.4524 36.43827
31.0065 -1.0714 36.43827
24.7401 75.4523 36.43827
21.7951 21.835 36.43827
44.3097 5.4051 36.43827
4.7342 63.0935 36.43827
31.7515 71.3679 36.43827
30.1816 102.1772 36.43827
95.0864 33.2234 36.43827
27.6433 72.5657 36.43827
92.1801 41.0349 36.43827
55.5508 6.709 36.43827
40.9959 37.9409 36.43827
96.8097 54.0588 36.43827
4.0089 72.186 36.43827
70.2011 52.705 36.43827
72.6191 32.6684 36.43827
99.0428 19.6959 36.43827
38.189 100.3805 36.43827
40.9527 105.6227 36.43827
67.5609 49.631 36.43827
97.1071 18.8552 36.43827
93.2494 81.8793 36.43827
93.6083 38.4774 36.43827
83.5076 51.7826 36.43827
12.0444 66.3239 36.43827
64.8516 39.5774 36.43827
40.2323 12.6508 36.43827
30.7839 5.7178 36.43827
39.7333 98.7582 36.43827
31.4281 94.9219 36.43827
10.5042 66.7806 36.43827
100.6036 46.802 36.43827
47.3356 31.1656 36.43827
97.0499 25.7334 36.43827
91.9732 45.8332 36.43827
103.3956 43.6231 36.43827
93.4265 31.4744 36.43827
23.9142 5.5856 36.43827
72.0304 52.5053 36.43827
48.0764 105.8084 36.43827
97.0063 39.6578 36.43827
54.3132 33.4794 36.43827
75.5587 49.1352 36.43827
97.5653 74.5618 36.43827
27.2842 5.8331 36.43827
53.7123 16.59 36.43827
51.9742 12.9315 36.43827
3.5924 94.7451 36.43827
106.4442 49.0895 36.43827
48.9393 11.7496 36.43827
63.132 27.7543 36.43827
26.1674 96.1159 36.43827
53.4617 5.8056 36.43827
69.1689 51.2673 36.43827
18.2654 71.5277 36.43827
94.5838 45.9916 36.43827
62.7821 -0.0838 36.43827
102.211 28.3893 36.43827
45.8725 14.3747 36.43827
27.3755 -1.0984 36.43827
29.376 80.5861 36.43827
46.6598 16.011 36.43827
90.6179 26.4649 36.43827
71.2619 53.5794 36.43827
24.0847 21.2619 36.43827
99.3782 93.0601 36.43827
32.2034 92.5655 36.43827
95.46 44.379 36.43827
99.5817 52.1789 36.43827
26.7943 -2.6353 36.43827
67.4673 33.2544 36.43827
97.816 74.8015 36.43827
35.3466 107.7036 36.43827
37.1788 95.0118 36.43827
77.9223 44.6051 36.43827
52.5136 31.162 36.43827
102.6402 60.9181 36.43827
61.9524 -0.333 36.43827
64.4232 44.0581 36.43827
19.8821 27.2321 36.43827
28.099 29.8348 36.43827
47.5893 27.8934 36.43827
29.1897 96.4145 36.43827
47.6091 10.2274 36.43827
3.4538 93.5151 36.43827
98.5493 33.1624 36.43827
2.5533 99.1767 36.43827
102.9016 24.8202 36.43827
104.1034 98.3317 36.43827
92.288 83.6157 36.43827
75.4748 37.8532 36.43827
19.3676 20.9011 36.43827
26.9511 99.1097 36.43827
60.8351 33.4935 36.43827
22.1344 71.2137 36.43827
94.0795 80.8773 36.43827
3.5503 90.3653 36.43827
19.4163 -0.8394 36.43827
45.9581 33.5048 36.43827
33.1638 109.6815 36.43827
53.8796 31.7093 36.43827
50.5069 12.3029 36.43827
70.6191 48.182 36.43827
97.4314 81.946 36.43827
33.517 80.8699 36.43827
77.4079 49.147 36.43827
72.7757 56.7077 36.43827
46.9054 30.8841 36.43827
98.2345 80.86 36.43827
63.5739 32.9982 36.43827
55.9782 19.9329 36.43827
86.5983 36.2039 36.43827
56.6229 3.2945 36.43827
94.5355 44.3621 36.43827
34.3074 104.3145 36.43827
45.6407 35.658 36.43827
93.0994 86.3608 36.43827
46.503 16.5426 36.43827
58.5931 27.1316 36.43827
7.8142 89.6258 36.43827
22.8762 75.7017 36.43827
64.1748 30.2745 36.43827
26.55 96.735 36.43827
-1.8619 98.5581 36.43827
43.7681 7.8375 36.43827
65.7303 47.3671 36.43827
20.7311 19.0512 36.43827
103.9916 60.6173 36.43827
50.1654 34.298 36.43827
80.8872 43.1227 36.43827
97.9141 29.0493 36.43827
96.2582 32.5713 36.43827
85.8477 60.7859 36.43827
68.2062 28.5319 36.43827
101.8123 94.891 36.43827
55.5686 2.3786 36.43827
89.5287 45.4109 36.43827
37.3296 94.7968 36.43827
-0.3116 97.6012 36.43827
61.7542 11.527 36.43827
73.5268 49.2611 36.43827
95.4724 61.7777 36.43827
56.514 2.6652 36.43827
89.2688 56.3248 36.43827
91.1677 84.1211 36.43827
107.981 80.0957 36.43827
77.8264 55.5164 36.43827
41.9974 13.5778 36.43827
51.1106 98.2963 36.43827
68.2826 55.0673 36.43827
53.4554 15.0784 36.43827
25.4767 75.481 36.43827
34.0163 93.2553 36.43827
50.8592 31.2824 36.43827
57.9508 29.6187 36.43827
96.156 30.1327 36.43827
49.3862 17.5735 36.43827
50.1386 26.6573 36.43827
46.3909 8.819 36.43827
33.839 67.1668 36.43827
96.5235 92.1962 36.43827
71.0505 50.768 36.43827
36.7928 9.6586 36.43827
106.1692 29.0085 36.43827
57.7618 2.6586 36.43827
56.8778 27.618 36.43827
12.0097 66.7734 36.43827
43.984 9.2005 36.43827
40.065 98.6098 36.43827
94.4072 76.9857 36.43827
60.463 30.4795 36.43827
93.3823 48.5086 36.43827
33.6792 4.7017 36.43827
98.4258 65.8894 36.43827
66.5887 34.1226 36.43827
68.3701 31.308 36.43827
28.6989 1.5656 36.43827
72.7013 43.6681 36.43827
19.6457 23.2311 36.43827
48.9533 90.4759 36.43827
0.4838 63.8626 36.43827
96.4356 62.0951 36.43827
1.4019 97.5847 36.43827
101.161 45.7653 36.43827
108.656 34.8419 36.43827
33.1881 90.5996 36.43827
44.6028 29.9319 36.43827
98.9521 56.5952 36.43827
63.8645 34.3723 36.43827
8.0472 76.1743 36.43827
91.8795 37.1845 36.43827
96.2133 40.5576 36.43827
9.0002 73.0359 36.43827
106.6231 51.946 36.43827
31.4455 71.7336 36.43827
69.8977 54.8286 36.43827
99.0152 86.155 36.43827
42.0156 103.5929 36.43827
98.9198 48.0008 36.43827
102.4997 24.4075 36.43827
67.5765 27.7962 36.43827
101.7295 28.4449 36.43827
27.9452 7.0873 36.43827
6.6701 63.5082 36.43827
79.9479 46.2913 36.43827
35.9551 95.9225 36.43827
-2.1508 94.1499 36.43827
17.9606 81.6588 36.43827
68.022 53.7678 36.43827
10.9416 69.7746 36.43827
102.0461 86.7072 36.43827
26.4488 5.1021 36.43827
51.32 11.9016 36.43827
32.4952 97.9758 36.43827
-2.3037 90.7079 36.43827
42.5793 100.4271 36.43827
24.5076 73.115 36.43827
73.2401 49.0047 36.43827
49.5432 29.0024 36.43827
86.3374 85.7586 36.43827
100.0845 45.3198 36.43827
0.5802 93.7511 36.43827
32.2488 71.8762 36.43827
29.7064 94.0211 36.43827
7.8039 17.6061 36.43827
31.0707 1.7474 36.43827
43.1057 91.7939 36.43827
101.2985 78.2917 36.43827
91.0332 34.8187 36.43827
103.6911 80.62 36.43827
60.4167 1.4088 36.43827
103.4615 37.3033 36.43827
59.5552 26.5288 36.43827
48.0446 14.6778 36.43827
96.8706 83.0827 36.43827
52.0827 15.9727 36.43827
92.7178 89.1801 36.43827
5.8502 91.8647 36.43827
67.8857 28.9512 36.43827
92.1982 53.9806 36.43827
106.6895 31.0233 36.43827
98.2152 53.7701 36.43827
55.3647 9.0137 36.43827
54.6523 25.2022 36.43827
97.0347 92.0258 36.43827
54.2786 24.4277 36.43827
103.8062 50.1176 36.43827
93.9444 64.9 36.43827
75.5201 48.6107 36.43827
24.5208 1.7631 36.43827
85.9154 51.5363 36.43827
92.8209 56.9207 36.43827
22.8581 29.0039 36.43827
89.835 77.746 36.43827
48.6326 32.1618 36.43827
35.4152 92.5489 36.43827
30.7482 95.8761 36.43827
92.0851 66.8651 36.43827
9.6606 65.5604 36.43827
92.6699 80.64 36.43827
74.8417 48.5823 36.43827
63.3607 23.5913 36.43827
52.0306 12.0787 36.43827
25.9081 14.4892 36.43827
45.985 27.4123 36.43827
14.5018 68.1646 36.43827
95.9481 74.251 36.43827
-3.1358 95.2162 36.43827
33.1686 108.6172 36.43827
10.7344 66.9849 36.43827
103.8959 45.4099 36.43827
88.0225 60.7529 36.43827
66.949 50.6855 36.43827
54.8257 29.6059 36.43827
32.697 74.6737 36.43827
42.9285 106.2179 36.43827
97.5519 44.8528 36.43827
61.1622 34.1592 36.43827
98.9119 80.0767 36.43827
55.8132 15.4408 36.43827
56.047 -0.6998 36.43827
93.4941 85.8189 36.43827
85.065 35.2948 36.43827
95.4289 57.3916 36.43827
47.4903 33.2139 36.43827
47.2412 18.0641 36.43827
27.1736 83.2653 36.43827
91.86 79.7087 36.43827
54.5895 27.7676 36.43827
6.0914 73.9114 36.43827
91.1842 48.1207 36.43827
99.5987 51.3246 36.43827
33.6244 92.4492 36.43827
66.9624 36.7077 36.43827
21.3113 31.7798 36.43827
38.2186 96.6747 36.43827
85.1876 33.113 36.43827
37.9917 90.5379 36.43827
47.9603 31.0225 36.43827
26.4587 69.6793 36.43827
50.5738 30.8854 36.43827
100.5275 34.9543 36.43827
1.1743 92.9818 36.43827
96.6284 43.246 36.43827
6.6564 74.2265 36.43827
98.5933 78.8152 36.43827
17.7323 26.9057 36.43827
58.2741 0.1622 36.43827
104.1728 96.9352 36.43827
44.7075 13.3055 36.43827
35.7224 107.36 36.43827
93.9524 73.145 36.43827
98.0763 43.3554 36.43827
46.684 28.1154 36.43827
20.8129 26.0745 36.43827
99.0651 51.1078 36.43827
87.5583 39.2312 36.43827
56.6752 3.9284 36.43827
64.9829 35.6055 36.43827
58.3955 -2.2935 36.43827
105.5782 30.6326 36.43827
22.0744 6.6433 36.43827
106.8535 30.7643 36.43827
95.7576 96.9635 36.43827
42.4155 0.0668 36.43827
58.2864 0.0731 36.43827
45.0704 101.2748 36.43827
73.6428 45.1426 36.43827
70.0624 50.1219 36.43827
59.4358 8.0877 36.43827
103.8313 82.5056 36.43827
103.0838 43.6629 36.43827
46.213 15.3079 36.43827
41.599 92.4813 36.43827
23.1689 25.59 36.43827
36.4279 -4.3699 36.43827
98.9301 33.2654 36.43827
42.0978 97.503 36.43827
22.4229 -2.1641 36.43827
99.9754 58.6633 36.43827
66.2863 51.2705 36.43827
80.8076 41.6004 36.43827
49.1677 19.2175 36.43827
0.6138 95.4238 36.43827
1.6453 95.7178 36.43827
24.4797 75.354 36.43827
101.583 94.8217 36.43827
95.8908 32.6754 36.43827
58.0726 3.0503 36.43827
29.9497 8.0977 36.43827
12.0877 66.3858 36.43827
102.0152 42.2262 36.43827
9.4578 72.6847 36.43827
61.1452 36.2851 36.43827
9.17 97.1621 36.43827
92.2396 41.0703 36.43827
40.715 18.8306 36.43827
98.8373 99.4165 36.43827
25.2224 21.1268 36.43827
102.9211 31.879 36.43827
22.8228 67.5784 36.43827
18.1963 16.0602 36.43827
19.4151 20.4264 36.43827
99.0429 61.6589 36.43827
96.2485 47.1277 36.43827
48.7027 4.8736 36.43827
42.8212 36.4305 36.43827
73.6395 46.5004 36.43827
43.7231 10.6871 36.43827
95.9325 86.7596 36.43827
62.9268 27.0211 36.43827
47.0712 4.3382 36.43827
40.2693 101.3043 36.43827
40.5226 102.8002 36.43827
19.4476 21.0876 36.43827
100.7126 88.5952 36.43827
100.6388 53.8259 36.43827
90.2672 64.2791 36.43827
99.4285 63.8276 36.43827
52.1655 19.1446 36.43827
71.5231 31.8286 36.43827
72.9198 44.5581 36.43827
73.911 51.0144 36.43827
104.3693 90.8389 36.43827
44.0393 95.7757 36.43827
64.6914 7.7788 36.43827
70.1037 27.3839 36.43827
97.8831 81.9659 36.43827
85.9182 41.843 36.43827
97.1852 78.7831 36.43827
26.9783 71.0141 36.43827
73.7963 57.8273 36.43827
48.493 25.186 36.43827
50.0191 -2.6033 36.43827
36.2059 6.8965 36.43827
61.2083 54.3519 36.43827
55.4854 26.8201 36.43827
87.8413 47.1867 36.43827
53.9006 102.5381 36.43827
24.5354 72.6275 36.43827
94.549 73.3405 36.43827
15.1112 64.361 36.43827
81.9079 40.1742 36.43827
23.9369 61.5866 36.43827
9.3844 71.5303 36.43827
65.4552 32.6167 36.43827
55.9275 34.3566 36.43827
100.6204 94.7646 36.43827
98.853 91.6792 36.43827
46.4115 30.3033 36.43827
52.3173 10.0275 36.43827
92.1151 81.2598 36.43827
67.6588 29.7348 36.43827
93.3932 53.1876 36.43827
40.8939 84.3555 36.43827
42.9721 90.3177 36.43827
46.8369 6.4403 36.43827
29.8552 101.3038 36.43827
70.694 53.8562 36.43827
78.0993 54.3894 36.43827
21.1184 76.9048 36.43827
-1.9602 93.9224 36.43827
101.1976 33.4905 36.43827
-2.5612 92.1356 36.43827
92.4623 94.734 36.43827
67.242 26.9141 36.43827
102.4507 89.6037 36.43827
26.6904 96.1713 36.43827
13.2613 67.7948 36.43827
87.5129 47.9594 36.43827
104.9423 23.521 36.43827
58.8992 5.3006 36.43827
107.8221 37.3636 36.43827
55.089 27.0379 36.43827
95.6122 103.8055 36.43827
23.1228 16.7524 36.43827
46.7163 23.0055 36.43827
45.465 105.2608 36.43827
99.6903 41.4772 36.43827
94.0924 96.5838 36.43827
105.6149 29.5786 36.43827
-3.2639 94.8889 36.43827
31.105 77.2121 36.43827
96.5473 37.5774 36.43827
58.2987 1.8222 36.43827
29.7849 97.5299 36.43827
88.6062 92.2681 36.43827
12.5389 66.9051 36.43827
13.7649 76.0563 36.43827
49.9475 19.2284 36.43827
103.2876 94.1817 36.43827
28.0443 7.2557 36.43827
46.7677 27.4481 36.43827
58.4334 33.3219 36.43827
21.6596 11.213 36.43827
35.5392 31.6783 36.43827
4.7737 93.7785 36.43827
96.8865 41.9997 36.43827
96.8345 90.0197 36.43827
33.7832 8.5886 36.43827
48.302 2.6164 36.43827
63.0749 1.8033 36.43827
50.8742 24.2729 36.43827
73.8072 55.2741 36.43827
-4.2807 74.2616 36.43827
21.4132 25.3225 36.43827
42.7704 10.2739 36.43827
19.6468 14.5775 36.43827
32.8593 93.0881 36.43827
67.6648 48.1141 36.43827
98.5859 34.5756 36.43827
58.6228 31.6703 36.43827
24.1578 73.3792 36.43827
14.2239 63.9607 36.43827
26.246 7.8923 36.43827
104.5599 87.8351 36.43827
31.4906 71.3219 36.43827
70.5527 57.3223 36.43827
